,overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
3231776,5.0,,True,"10 2, 2015",AWX22F3LKS3EZ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},ivan gonzalez,thanks,Five Stars,1443744000,
3231777,5.0,,True,"10 2, 2015",A1HYXSRAHFWHRW,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Kim G.,Daughter loves it! Bought it for her to improve her typing skills! Evidently these aren't taught in school much anymore,Daughter loves it! Bought it for her to improve ...,1443744000,
3231778,5.0,,True,"10 1, 2015",A2H7J051B9U8WA,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},RTfan,"Love this! No more wires, yay!",Five Stars,1443657600,
3231779,5.0,,True,"10 1, 2015",AO68X66YOJGQI,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},R. Morton,"made my living room home entertainment center the bee's knees. The USB transmitter needed to be mounted in a front USB buss for best reception, would cut out when plugged into the rear sockets. Interference from the computer/housing etc I guess. Worked perfect after that.","The USB transmitter needed to be mounted in a front USB buss for best reception, would cut out when plugged into the ...",1443657600,
3231780,3.0,,True,"09 30, 2015",A2QKZECKQOO6G8,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},burndoubt,Mouse is tiny and uncomfortable for my normal sized hands. Ok for occasional use on my laptop. Can't really complain because it is practically free.,OK,1443571200,
3231781,5.0,,True,"09 30, 2015",A2N8WT6M57MLER,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},P DA P,I use this combo pack for my Apple computer. Although you cannot customize the shortcut buttons above the F keys there are a few shortcut buttons that work.,I use this combo pack for my Apple computer. ...,1443571200,
3231782,5.0,,True,"09 30, 2015",A3S0FKOT6E7424,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},cdamm,great basic wireless setup! 18 months and no problems yet! only had to change one battery in my mouse so far!,great basic wireless setup,1443571200,
3231783,5.0,,True,"09 30, 2015",A2G7Q51INNFF6,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},oscar1922,Great mouse and keyboard with excellent battery life its nice having the universal adapter with all my devices and is very responsive,Great mouse and keyboard,1443571200,
3231784,5.0,,True,"09 30, 2015",ARKJ1BN8986X4,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},L. Joseph Drescher,Works great and at a fair price.,Five Stars,1443571200,
3231785,5.0,,True,"09 30, 2015",A3FPMV8QBH5R12,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Eric A Koenig,Very nice. Works great. hot buttons all work. Nano receive is small enough to close the trap door on the front of my gateway machine.,Very nice. Works great. hot buttons all work. Nano receive is small enough to close the trap door on the front of my gateway mac,1443571200,
3231786,5.0,,True,"09 30, 2015",AOSGGF06DJQQM,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Ohio Reid,Haven't hooked it up yet but love the price and have used this brand before.,Five Stars,1443571200,
3231787,5.0,,True,"09 29, 2015",A1SBSVS7PCYU0L,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Bob B.,Worked great out of the box.  My brother was working on my computer and liked it so much he wanted me to order him this product.  Worked great for him too.,I bought this twice.,1443484800,
3231788,5.0,,True,"09 29, 2015",AEI82KMLXAQ0D,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Carlos R. Cha,good,Five Stars,1443484800,
3231789,5.0,,True,"09 29, 2015",AB2HIM2HWKMQ5,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Kane,Great keyboard for the price. Does everything I need it to do.,Perfect keyboard,1443484800,
3231790,3.0,,True,"09 28, 2015",AT8H31ZZF0FLK,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},lloyd norwood,works ok,Three Stars,1443398400,
3231791,5.0,,True,"09 27, 2015",A329EIZS6I6H20,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},AY,Flawless! Works perfectly as expected and no usb connectivity issues. Energy saving - a pair of batteries last me months!,Flawless! Works perfectly as expected and no usb connectivity ...,1443312000,
3231792,1.0,,True,"09 27, 2015",A5O6F75CLOX73,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Kevin D. Boutelle,Stay far away.,Cheap junk.,1443312000,
3231793,4.0,,True,"09 27, 2015",AZWVLGWS7N8JM,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Christa,Exactly as described,Four Stars,1443312000,
3231794,4.0,,True,"09 27, 2015",A243HAASTA3U14,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},D_Bagggg,"This is a really solid keyboard. It's light and thin, but feels sturdy. The mouse is small enough to be easily portable, but still fills most of my hand. The keys on the keyboard have a great solid press to them, that makes typing a breeze, and they're not super loud. I haven't had any compatibility issues with it; it works great for both my MacBook Pro and my Windows 10 desktop. Setup couldn't be easier, just plug and play! I leave the pair of them on all the time, and I'm still going strong on battery about two months in, so they're efficient. The shortcut keys at the top (volume, pause/play, homepage, power, etc.) are really useful, and I take advantage of them regularly.

Honestly, I love almost everything about this keyboard and mouse. My only issue is the range capabilities. This won't be a problem for the normal user, but I have a living room PC setup. I do a lot of schoolwork with this keyboard, and sometimes when I press the keys nothing shows up, but then I'll move it a little closer and all of the letters (or some of them) appear at once. I don't have a huge living room; the keyboard is only about 8 feet from the receiver, so it's a little frustrating that I don't have a solid connection. The description advertises a ten meter range, but maybe that's only for uninterrupted space, without any couch corners or propped up feet in the way. Or I could've just received a lemon unit. Either way, I find myself regularly holding the keyboard out in front of me to get the last several words I typed to appear on screen.

Other than the occasional heavy lag at larger distances though, there is very low latency, and I couldn't ask for anything more when using the keyboard & mouse up close to whatever computer I'm using. It's a great value, and I would definitely recommend to a friend.","Awesome keyboard, not great at long ranges",1443312000,
3231795,5.0,,True,"09 26, 2015",A24X8FHYYLPR60,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},jose benedicto navarro,Did not think I was going to so happy with this product I will recomend to anyone,Five Stars,1443225600,
3231796,4.0,,True,"09 25, 2015",ANJZ8ORAYMWV3,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Li,Loving the new keyboard and mouse. It's great how you can use both wireless devices with one usb. However the one drawback would be that the mouse clicks are pretty loud. Bought this when it was on sale so definitely a great buy.,Neat combo,1443139200,
3231797,1.0,,True,"09 25, 2015",A333QFWWKW04BU,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Jeff,The keyboard keeps dropping its connection.  VERY frustrating.,One Star,1443139200,
3231798,5.0,,True,"09 25, 2015",A3GYM4UZUT0EP2,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Pedro Vazquez,"Very quiet keys, comfortable mouse and great features for the price.  It came with Duracell batteries too!",Great quality and features for the price.  Comes with batteries too!,1443139200,
3231799,1.0,2,True,"09 24, 2015",A1WWLKKOIOTJAQ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Beauty Empire,"I HATE HATE HATE this keyboard! It would be wonderful if it would type, but it wont! It repeatedly stops working, one second its fine the next the keystrokes don't register. It will also often act as though the spacebar is stuck, which it isn't which prevents me from doing anything on my computer. I have to reboot with both problems just to try to get things working again.

I have been very busy and didn't try it out as soon as I got it and it is now too late to return it. So Im going back to my little HP keyboard until I find an ergonomic I like that actually works. This one will go in the trash since I cant with clear conscience sell it or even donate it to charity, knowing it is such a piece of junk.

I cant tell you what to buy, but I can tell you that I only used this keyboard two days and wanted to throw it against the wall several times. Save yourself the expense and frustration and look elsewhere.",I HATE HATE HATE HATE I HATE THIS keyboard,1443052800,
3231800,3.0,,True,"09 24, 2015",A3RVF0PUY8BVOH,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Jim Zuch,"I had a logitech mouse and keyboard combo that was like 70 bucks... But a coffee incident one saturday morning left the mouse and the keyboard less than operational.

So instead of spending 70 bucks I just went cheap figuring if it gets douched with coffee again I won't be too mad.

The keyboard is good. Works fine. The mouse on the other hand...

Its very small. Like portable, take it in a little laptop bag small. It has little to no weight. And it does not work very well. I have tried to adjust it 3 times to tuesday and it still stutters when dragging and dropping, as well as other tasks.

Its 20 bucks. I get it. But I am pretty damn sure I will never use the mouse, so whether it 100 dollars or 20... Im not using half the product. Beware, the mouse blows.","Keyboard great, Mouse... terrible.",1443052800,
3231801,5.0,,True,"09 24, 2015",A1413WYYZKAHQ4,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Dee,Very nice!  took some getting used to....but i am very pleased with this purchase!,Very nice! took some getting used to,1443052800,
3231802,5.0,,True,"09 24, 2015",A1O2407SY9XURC,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},James M.,Works as intended. Has a decent range for the price.,Great set!,1443052800,
3231803,4.0,,True,"09 22, 2015",A3KIXMHALCL8KG,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Terry Boyd,i like it,Four Stars,1442880000,
3231804,5.0,,True,"09 22, 2015",A1W7SEM7BKUEIA,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Garden Davis,"Great idea.  Items arrived ahead of schedule.

Great look",Great idea. Items arrived ahead of schedule,1442880000,
3231805,3.0,,True,"09 21, 2015",A3E98CN49QC7TY,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},IXVolt,Love the keyboard and mouse.  I only wish I realized the mouse and keyboard don't use a unifying dongle.... I assumed all new Logitech were on the unifying receivers.  Nope.,Love the keyboard and mouse,1442793600,
3231806,5.0,,True,"09 20, 2015",AGZSG2SEX0G53,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Amazon Customer,AA+A+A+A+A+A+A+A+A+AZ+AZ+,Five Stars,1442707200,
3231807,5.0,,True,"09 20, 2015",A1DY98N7OXL804,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Ron Rueve,Logitech wireless combo is just what I wanted.  Both devices exactly as described on the website.  I have two wireless devices any use only one USB slot on my laptop.  Keyboard is just the right size and sits the perfect angle for me when the rear feet are extended.  Delivery was prompt with no problems noted.,Perfect Purchase for Me,1442707200,
3231808,5.0,,True,"09 20, 2015",ABQC5JEPDIO3E,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Simon,Works great!!,Five Stars,1442707200,
3231809,4.0,,True,"09 20, 2015",A2L3OUGY7OTR3N,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Dub32,"Sometimes the combination of key commands results in the wrong action.  Also, the keys are deeper and mushier than I'd prefer.  That's comparing to a Mac keyboard, my personal barometer for keyboard perfection.  With that said, the instant setup is fantastic, and the mouse is quick and accurate.",Great keyboard for the money,1442707200,
3231810,1.0,,True,"09 19, 2015",AUQQY72BL1HWM,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Albert J. Arias,had to send three of them back and then just gave up and bought something else locally,don't buy,1442620800,
3231811,5.0,,True,"09 18, 2015",A1GJOIM3H4DNF1,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Steve Cheney,Works great!,Five Stars,1442534400,
3231812,5.0,,True,"09 18, 2015",A1O88WRHBF9VL6,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Derrek Enderley,Can't beat the price,Five Stars,1442534400,
3231813,5.0,,True,"09 18, 2015",A2DYK6CS6YYHVY,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},James A Farrier JR,Great product.,Five Stars,1442534400,
3231814,5.0,,True,"09 18, 2015",A15QTSG7E1D01K,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Stephen,Great product at a great price.,Great product at a great price.,1442534400,
3231815,4.0,,True,"09 18, 2015",AXR9URSWA4832,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Purchased from Home,"Pricey but this product is good. Interfaces seamlessly with my Acer laptop. I bought 3 keyboards, this one, an HP, and a Microsoft keyboard.
This is the only one that ended up working without a glitch. The HP mouse started to act flaky after about 6 months. The microsoft product has a useless key.",A bit overpriced but a good product,1442534400,
3231816,5.0,,True,"09 18, 2015",A3VQJZKNRIEFZB,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},kat,"I use this on my computer in my music studio, I needed a wireless system to not have cords running everywhere.  I have another Logitech on my house computer and have had it for three years with no problems so I got this one, the price cant be beat and it works perfect.  I just needed a simple no frills keyboard and mouse and this fits the bill.",works good,1442534400,
3231817,5.0,,True,"09 17, 2015",A1IISFQGZRHPO9,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Amazon User,Quick and easy installation. Works just like you'd expect a basic keyboard and mouse to work.,Five Stars,1442448000,
3231818,4.0,,True,"09 17, 2015",A29FJMPSW5JKN0,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Chrissy,"For my purposes, this keyboard and mouse work just fine. I bought it for my desktop computer, which I don't use a whole lot, but when I do, I don't really have a surface close enough for a corded mouse and keyboard, and this works well. The range seems decent, I have the dongle plugged into the back of the computer and I don't really have any problems losing the connection. As a couple others have said, the mouse is quite small, but for me I don't use it for long periods of time, so it doesn't really bother me too much. If you need to use this for a long time, like at work on a computer, I would not recommend this set. Other then the small mouse, this set is great. I'm very happy with it so far.","I like it, and it works well, but the mouse is small",1442448000,
3231819,4.0,,True,"09 17, 2015",A1QYBBB2AAG4ZK,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},J. S. Adam,Logitech is awesome.  I have never had a bad product from them and this lives up to the name and claim.,Awesome,1442448000,
3231820,5.0,,True,"09 17, 2015",AZ4XV27B3HHCV,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Maria A. B.,"LIght, medium size KB and small size mouse (a bit bigger than the laptop ones, but not much). I like it, works very well in my big living room.",Good set!,1442448000,
3231821,5.0,,True,"09 17, 2015",A24VSMLL33G41Z,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Amazon Customer,"""Wonderful Keyboard in fact I am using it now,Logitech is the only keyboard for me I have tried Microsoft Wireless 3 of them, and AZIO 2 of them and Gear Head 2 of them, and Inland Keyboard 1 of them,and Mouse set's and hands down Logitech is the best, so far, and I have 3 different Models of those as well."" Being that i repair and build PC's and Laptops and Tablets I have to know what works best, and by far Logitech is top notch"",outta all of them so far.""","""Good price and quality and reliability not to mention great Battery life""",1442448000,
3231822,5.0,,True,"09 16, 2015",A2N430PGYVQVO,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Rob Bennerman,Great,Five Stars,1442361600,
3231823,5.0,,True,"09 16, 2015",A32HLN3BMD5ZCB,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Lustylu,Brilliant value product,Five Stars,1442361600,
3231824,5.0,,True,"09 16, 2015",AGCON551CSLHQ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Billy02,"Just what I wanted, quite pleased with purchase.",quite pleased with purchase,1442361600,
3231825,5.0,,True,"09 15, 2015",AA6WLOLWOCWRV,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},J. Eggleston,Love it,Five Stars,1442275200,
3231826,5.0,,True,"09 15, 2015",ARKQFG8F2FJ8L,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Amazon Customer,"Love this, use it every day.  This is actually a replacement as the first one I bought had a battery leak out in it.  I use a laptop everyday and insist on a full sized keyboard that's further from the screen.  This is perfect.",Hate laptop keyboards,1442275200,
3231827,5.0,,True,"09 14, 2015",A3V4MGB3GXV7L2,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Gerardo,Works great.,Happy with purchase.  Would buy again.,1442188800,
3231828,5.0,,True,"09 13, 2015",A1PM9VYKIJNJM,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},raul ramirez vazquez,"great product, good quality, I recommend this product","great product,",1442102400,
3231829,5.0,,False,"09 13, 2015",A1ODVOXCEBP4S8,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},DW,"love it--use it at work

EDIT:
It's been well over a year since I started using it (not since my first review). It still works great and looks great. I'm shocked for the price how great it is.",Love mine,1442102400,
3231830,4.0,,True,"09 13, 2015",A1I43PYV1DMIIF,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},MandBinc,Works well and reduces the number of wires/cables needed.,Works well.,1442102400,
3231831,5.0,,True,"09 12, 2015",A2YT8S0ZX2PBCI,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Alli,Hubby likeeee  :),Five Stars,1442016000,
3231832,1.0,2,False,"09 12, 2015",A1OH7HGET4A8X5,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},sa22c,"Acceptable product, non-existant warranty, customer service.  I bought 1 of these 9 months ago and for the last few months the keyboard wouldn't recognize keystrokes.  I replaced the batteries with new Energizers, then freshly charged NiMH Rayovacs w/o help.  I got tired enough to pursue warranty claim.  The so called 3 year warranty isn't worth the paper it's printed on.  After I found my receipt, I tried the Logitech website but couldn't find a link for warranty claims. I called their phone number, not an 800 number, but no announcement for warranty so I tried for the operator.  No answer so I opted to leave a message.  I left my name, date of purchase, model and serial number, and as.  A couple of minuteds latered them to call me.  Their time zone gave them 3 hours to respond. The next morning I gave them a couple of hours so I called them again.  This time I punched technical support.  I waited on hold for 20 minutes so I hung up and called back, this time for the operator.  I asked for warranty and was transfered.  A couple minutes I opted to leave a message.  A person answered and told me he was just taking messages, they can't have a voice mail and put him to work helpiing customers.  He responded by saying someone would call my back in about an hour. I told him my situation and he replied someone would call me shortly.  This still gave them 1/2 day to respond, that was 24 hours ago and I still haven' heard from them.  I'm just going to go buy a replacement, NOT a Logitech, and wrote this off to experience.  Hopefull you'll learn from me and not repeat my error.","Acceptable product, non-existant warranty, customer service. I ...",1442016000,
3231833,5.0,,True,"09 11, 2015",A2N8LVGUOZ0QFJ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Mike,Fantastic,Five Stars,1441929600,
3231834,4.0,,True,"09 11, 2015",A2BEB9CWX6A697,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Savpreet P.,"Not a bad combo for the price. Keyboard feels solid and the keys have a nice feel to them when typing. The mouse is a bit smaller than expected, and not too great but it gets the job done.",Decent combo,1441929600,
3231835,5.0,,True,"09 10, 2015",AFOOOXPQJBH5D,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},BR,great product.  Truly plug and play.  No setup required.,great product. Truly plug and play,1441843200,
3231836,4.0,,True,"09 10, 2015",A22EF3S0CRX81Y,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},John C Schneider,"The keyboard and mouse have power switches, very useful if you do not use these devices all the time. (I do not)",Works with a nice touch,1441843200,
3231837,5.0,,True,"09 10, 2015",A7WYO080RIMKU,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Desert Dave,"Works great, good qualit.",Five Stars,1441843200,
3231838,5.0,,True,"09 10, 2015",A14Y0J9QWEUO87,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},financesec,I bought this to go with a new laptop because I hate laptop keyboards and the mouse pad.  It installed with no effort at all and works flawlessly.,Great product.  Easy to install,1441843200,
3231839,5.0,,True,"09 10, 2015",A353E3GSRX54RB,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Greenspider,"Great product, fast shipping and great communication! Will buy again!",Five Stars,1441843200,
3231840,5.0,,True,"09 10, 2015",A39WKNQTZXPBSC,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},King Charles III,"Replaced old dirty one, works great for the value. Batteries last a long a time and so does the keyboard.","Good value, I would recommend.",1441843200,
3231841,5.0,,True,"09 9, 2015",A36VD5SADFGFRX,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},zeusarrow,As promised.,Five Stars,1441756800,
3231842,1.0,2,True,"09 9, 2015",A1Y71QPUDJL44Z,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},bigpipe,"This Mouse and Keyboard Combo are AMAZING! They work flawlessly so far. I've been using them for about a month and haven't had any signal loss.  I use these both on the couch from 12'-15' away from the USB receiver. I use the mouse on all types of surfaces...Couch arm, cushion, end table, shirt (when standing in the middle of the living room changing the song on spotify, lol). The keyboard while being a full qwerty with number pad and function buttons is still slim and easy to keep out of the way on the couch.  The hot keys are also an added bonus. dedicated volume controls, a calculator launch button, a hibernate button and a couple buttons you can set to do/open what you choose. Great product!

**UPDATE** 11-28-2015**  Keyboard and Mouse randomly started cutting in and out about a month after first use (just a few days after writing first review). Just today the mouse's ""Right-button"" stayed ""clicked"" and selected anything the pointer hovered over. Like most things these days, It's made to look pretty and perform out of the box, but simply does not last. Do Not buy if this will be your everyday mouse and keyboard. It is not made to handle everyday normal wear and tear.",Boom! it fizzled...,1441756800,
3231843,5.0,,True,"09 8, 2015",A2OT7PKKUYBTE1,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Al B,Very pleased. I use it when I have my laptop hooked up like a desktop.,Five Stars,1441670400,
3231844,5.0,,True,"09 8, 2015",A3Z8GMKO7B7HJ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},J. Merrill,"Have been using this, in fact I am typing this review with it right now, for over a year now with no issues.  Love this set.  Great battery life.",Great set,1441670400,
3231845,5.0,,True,"09 8, 2015",ADG1MTK1REDIL,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Corinna Takigawa,As advertised,Five Stars,1441670400,
3231846,5.0,,True,"09 8, 2015",AEMF3SR8IBP6R,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Ingrid,Love this. Works great,Great product.,1441670400,
3231847,4.0,,True,"09 8, 2015",A4EQQCB51SOEH,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Lissa B,It was as described.,Four Stars,1441670400,
3231848,5.0,,True,"09 7, 2015",A3OOTM9N2V1FV7,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Larry Bissell,TY,Five Stars,1441584000,
3231849,5.0,,True,"09 7, 2015",A16J1A3MTE6XQK,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},steve,Received quickly and it worked as expected! Glad I bought this combo!,New keyboard and mouse for wife's work station!,1441584000,
3231850,5.0,,True,"09 7, 2015",AR4T7DLR1W90B,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Lee in  Oklahoma,very good quality for the price.,Five Stars,1441584000,
3231851,5.0,,True,"09 7, 2015",A14CKDDP8NNELZ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},M. Belisle,"Everything about this keyboard/mouse is quality, style and function. Can't think of a thing I would do to improve it.",Super keyboard and mouse combo. Love it.,1441584000,
3231852,5.0,,True,"09 7, 2015",A2MNLXOCCZJFIZ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Bob Hughes,A good reliable wireless keyboard,Good choice,1441584000,
3231853,5.0,,True,"09 6, 2015",A18AVTCQHV4N6H,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Seb,For $20 this is a great set.  The keys feel really good and everything has worked out great.  I wasn't expecting it to come with batteries but sure enough both keyboard and mouse had them.  I just turned everything on and I haven't had a problem in the week I've been using the keyboard and mouse.,For $20 this is a great set. The keys feel really good and everything ...,1441497600,
3231854,4.0,,True,"09 6, 2015",A1KLILUN1D0X15,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Terra,"Mouse is a little loud, but everything works fine.","Noisy mouse, otherwise :)",1441497600,
3231855,5.0,,True,"09 6, 2015",A2J0ZNNT018QOY,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},P. Christopher Heffernan,Works excellent.  Bought for my child's laptop computer.  No complaints,Works excellent. Bought for my child's laptop computer,1441497600,
3231856,4.0,,True,"09 6, 2015",A4BV456GN91V4,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Amazon Customer,"Keyboard can be a bit unresponsive at times otherwise a good value.  I've dropped the mouse a hundred times, but it still works.",... can be a bit unresponsive at times otherwise a good value. I've dropped the mouse a hundred times,1441497600,
3231857,5.0,,True,"09 5, 2015",A27134YH3F216W,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Phillip Rebensburg,The combo is working well and it is the second one I boght.,Five Stars,1441411200,
3231858,5.0,,True,"09 4, 2015",A3EWB615S94W3G,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Goose,Great keyboard and mouse bundle. I love not having the cables to get in the way. Will definitely buy more of these for my other office computers. Have had it for a few months and no sign of wear on the mouse or the keyboard,.,1441324800,
3231859,5.0,,True,"09 4, 2015",A2SSY4VEVFL2D1,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Tony,very happy with this keyboard,Five Stars,1441324800,
3231860,5.0,,True,"09 3, 2015",A1O3HEC2UH1VHG,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Azzitude,LOVE IT,Five Stars,1441238400,
3231861,5.0,,True,"09 3, 2015",A3VS19TYWMYM4J,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Pat,Works well,Five Stars,1441238400,
3231862,3.0,,True,"09 3, 2015",A2BDOHRNRFLGV,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},GMMC,"Good keyboard but mouse is not quite as good as it should be.  It is a little jerky, not always smooth.",okay,1441238400,
3231863,5.0,,True,"09 3, 2015",A2M2DPPPWG9NLJ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Allison G,This is the second one I've purchased. Love it!,Love it!,1441238400,
3231864,4.0,,True,"09 3, 2015",A3SB8L0P9EOVN4,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},RONALD T,works ok loses connection sometimes when moved.,Four Stars,1441238400,
3231865,5.0,,True,"09 2, 2015",A22SOV5B92418Q,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},R. F. Cwik,Love it!,Five Stars,1441152000,
3231866,4.0,,True,"09 2, 2015",A14QMA4V7RUD9F,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Diane M. Battis,It's not as fancy as the one I replaced it with.  But it is functional and does the job.  Has just enough function keys to keep me happy,It's not as fancy as the one I replaced it ...,1441152000,
3231867,5.0,,True,"09 2, 2015",A3JK35KCA664E6,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Chad,"For the money this set is hard to beat. Very reliable and no connectivity issues. Build quality is above what you would expect for a key board and mouse combo in the $20 range. This is used for business so it gets VERY heave use. I have used this set for 3-4 months now and I am still using the batteries that it shipped with. I am very happy with this keyboard and mouse combo and would recommend it for anyone that is looking for a wireless keyboard and mouse combo set on a budget. Are there better ones out there? I'm sure there is, but it will cost you more than this set.",I am very happy with this keyboard and mouse combo and would recommend ...,1441152000,
3231868,5.0,,True,"09 1, 2015",AI9K8JG1LXDQ6,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Stvnorlando,"great, love it and started up fast, nothing to it. can hold on lap on couch or carry around. would recommend",great product,1441065600,
3231869,5.0,,True,"09 1, 2015",A282X1M26J6ZZB,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Leonila Bautista,Just got it today and it is excellent! Just put the tiny usb into your computer/laptop usb port and turn the keyboard on and WALA! I could now use my laptop on a big TV without itself. Just the wireless mouse/keyboard on the couch!,This works! Oh and for Windows 10 too!,1441065600,
3231870,4.0,,True,"08 31, 2015",ACBF70JXK1M9V,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Wood,"Good combo.  Definitely not the best but for the price it's absolutely wonderful.  Sometimes the keyboard lags but it's not often.  I wish the buttons were more flat similar to the Logitech solar keyboard or apple keyboard but again, for the price it's a great combo.  If you are on a budget, buy it!  Oh and it worked instantly without having to run any setup wizard on a windows 10 computer.",I would buy it again,1440979200,
3231871,5.0,,True,"08 31, 2015",A2BLXHZADILNL3,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Aura,"Great board and mouse for the price. The mouse could be bigger, but the clicks are solid, tracks pretty well. If I had one compliant it would be the range, when I had the reciever in the back of the computer, the mouse would randomly start skipping around. When I moved it to a front USB port, it worked flawlessly. The keyboard is also great, feels good to type on, and has media volume controls.",Excellent bundle for the price. Mouse could be better,1440979200,
3231872,5.0,,True,"08 31, 2015",A13S8R2DLRYELQ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Georges Michailoff,excelent,Five Stars,1440979200,
